DrugBank ID,Name,CAS Number,Drug Type,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,PharmGKB ID,HET ID,UniProt ID,UniProt Title,GenBank ID,DPD ID,RxList Link,Pdrhealth Link,Wikipedia ID,Drugs.com Link,NDC ID,ChemSpider ID,BindingDB ID,TTD ID
DB07666,"(3R,4S)-1-{6-[3-(METHYLSULFONYL)PHENYL]PYRIMIDIN-4-YL}-4-(2,4,5-TRIFLUOROPHENYL)PYRROLIDIN-3-AMINE",,SmallMoleculeDrug,,,16750059,99444137,,,DLI,,,,"",,,,,,20581178,,
DB07667,"2-((3',5'-DIMETHYL-4'-HYDROXYPHENYL)AZO)BENZOIC ACID",,SmallMoleculeDrug,,,5326799,99444138,,,DMB,,,,"",,,,,,22377034,,
DB07668,3-(4-DIETHYLAMINO-2-HYDROXY-PHENYL)-2-METHYL-PROPIONIC ACID,,SmallMoleculeDrug,,,5288082,99444139,,,DMC,,,,"",,,,,,4450319,,
DB07669,"2,3-DIMETHYL-1,4-NAPHTHOQUINONE",,SmallMoleculeDrug,,,16615,99444140,,,DMW,,,,"",,,,,,15752,,
DB07670,4-METHYL-N-METHYL-N-(2-PHENYL-2H-PYRAZOL-3-YL)BENZENESULFONAMIDE,,SmallMoleculeDrug,,,447297,99444141,,,DMZ,,,,"",,,,,,394432,,
DB07671,"2-[1-METHYLHEXYL]-4,6-DINITROPHENOL",,SmallMoleculeDrug,,,46937087,99444142,,,DNT,,,,"",,,,,,,,
DB07672,TRANS-2-(DIMETHYLPHENYLSILYL)-PIPERIDINE-N-OXIDE,,SmallMoleculeDrug,,,45480634,99444143,,,DP4,,,,"",,,,,,,,
DB07673,DEAMINO-METHYL-PHENYLALANINE,,SmallMoleculeDrug,,,5288102,99444144,,,DPH,,,,"",,,,,,4450336,,
DB07674,"O,O-DIETHYL HYDROGEN THIOPHOSPHATE",,SmallMoleculeDrug,,,655,99444145,,,DPJ,,,,"",,,,,,635,,
DB07675,(2S)-2-ETHOXY-3-{4-[2-(10H-PHENOXAZIN-10-YL)ETHOXY]PHENYL}PROPANOIC ACID,,SmallMoleculeDrug,,,447458,99444146,,,DRF,,,,"",,,,,,394558,,
DB07676,"3-({[(3S)-3,4-dihydroxybutyl]oxy}amino)-1H,2'H-2,3'-biindol-2'-one",,SmallMoleculeDrug,,,24894167,99444147,,,DRK,,,,"",,,,,,,,
DB07677,"2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one",,SmallMoleculeDrug,,,10219702,99444148,,,DRL,,,,"",,,,,,8395194,,
DB07678,"(9ALPHA,13BETA,17BETA)-2-[(1Z)-BUT-1-EN-1-YL]ESTRA-1,3,5(10)-TRIENE-3,17-DIOL",,SmallMoleculeDrug,,,46937088,99444149,,,DRQ,,,,"",,,,,,,,
DB07679,"(9S,12S)-9-(1-methylethyl)-7,10-dioxo-2-oxa-8,11-diazabicyclo[12.2.2]octadeca-1(16),14,17-triene-12-carboxylic acid",,SmallMoleculeDrug,,,10713671,99444150,,,DRS,,,,"",,,,,,8889011,,
DB07680,[(1S)-1-(5-CHLORO-1-BENZOTHIEN-3-YL)-2-(2-NAPHTHYLAMINO)-2-OXOETHYL]PHOSPHONIC ACID,,SmallMoleculeDrug,,,16122567,99444151,,,DRX,,,,"",,,,,,17279485,,
DB07681,DODECANESULFONATE ION,,SmallMoleculeDrug,,,3383616,99444152,,,DSC,,,,"",,,,,,2628708,,
DB07683,"N-(dibenzo[b,d]thiophen-3-ylsulfonyl)-L-valine",,SmallMoleculeDrug,,,24794392,99444154,,,DSV,,,,"",,,,,,,,
DB07684,5-(DIMETHYLAMINO)-2-NAPHTHALENESULFONIC ACID,,SmallMoleculeDrug,,,4474224,99444155,,,DSY,,,,"",,,,,,3672477,,
DB07685,"4-{[5-(CYCLOHEXYLMETHOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",,SmallMoleculeDrug,,,23586145,99444156,,,DT1,,,,"",,,,,,21395290,,
DB07686,"4-{[5-(CYCLOHEXYLAMINO)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",,SmallMoleculeDrug,,,23586146,99444157,,,DT2,,,,"",,,,,,21395289,,
DB07687,"4-({5-[(4-AMINOCYCLOHEXYL)AMINO][1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL}AMINO)BENZENESULFONAMIDE",,SmallMoleculeDrug,,,23645578,99444158,,,DT4,,,,"",,,,,,24684284,,
DB07688,"4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE",,SmallMoleculeDrug,,,11574606,99444159,,,DT5,,,,"",,,,,,9749376,,
DB07689,"METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL]AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE",,SmallMoleculeDrug,,,25243853,99444160,,,DVP,,,,"",,,,,,,,
DB07690,"(3ALPHA,5BETA,12ALPHA)-3,12-DIHYDROXYCHOLAN-24-OIC ACID",,SmallMoleculeDrug,,,222528,99444161,,,DXC,,,,"",,,,,,193196,,
DB07691,"2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid",,SmallMoleculeDrug,,,24941254,99444162,,,DY6,,,,"",,,,,,24404108,,
DB07692,"1-[(2,6-difluorophenyl)sulfonyl]-4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)piperazine",,SmallMoleculeDrug,,,25210493,99444163,,,DYY,,,,"",,,,,,24671015,,
DB07693,"N-(3,5-dibromo-4-hydroxyphenyl)-2,6-dimethylbenzamide",,SmallMoleculeDrug,,,25210478,99444164,,,DZ1,,,,"",,,,,,23333758,,
DB07694,"2,5-dichloro-N-(3,5-dibromo-4-hydroxyphenyl)benzamide",,SmallMoleculeDrug,,,5119267,99444165,,,DZ2,,,,"",,,,,,4294043,,
DB07695,"N-(3,5-dibromo-4-hydroxyphenyl)-4-hydroxy-3,5-dimethylbenzamide",,SmallMoleculeDrug,,,25210479,99444166,,,DZ3,,,,"",,,,,,23333934,,
DB07696,methyl (3S)-3-[(tert-butoxycarbonyl)amino]-4-oxopentanoate,,SmallMoleculeDrug,,,46937089,99444167,,,DZE,,,,"",,,,,,,,
DB07697,"1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine",,SmallMoleculeDrug,,,650361,99444168,,,DZG,,,,"",,,,,,565056,,
DB07698,"3-(3-aminophenyl)-N-(3-chlorophenyl)pyrazolo[1,5-a]pyrimidin-5-amine",,SmallMoleculeDrug,,,6419789,99444169,,,DZO,,,,"",,,,,,4925420,,
DB07700,"3-CARBOXAMIDO-1,3,5(10)-ESTRATRIEN-17(R)-SPIRO-2'(5',5'-DIMETHYL-6'OXO)TETRAHYDROPYRAN",,SmallMoleculeDrug,,,11987804,99444171,,,E04,,,,"",,,,,,10160279,,
DB07701,"1-BENZYL-4-[(5,6-DIMETHOXY-1-INDANON-2-YL)METHYL]PIPERIDINE",,SmallMoleculeDrug,,,1150567,99444172,,,E20,,,,"",,,,,,976141,,
DB07702,"(16ALPHA,17ALPHA)-ESTRA-1,3,5(10)-TRIENE-3,16,17-TRIOL",,SmallMoleculeDrug,,,256737,99444173,,,E3O,,,,"",,,,,,225189,,
DB07703,"(3R,4S,5S,7R,9E,11R,12R)-12-ETHYL-4-HYDROXY-3,5,7,11-TETRAMETHYLOXACYCLODODEC-9-ENE-2,8-DIONE",,SmallMoleculeDrug,,,5282031,99444174,,,E4H,,,,"",,,,,,4445261,,
DB07704,"6-AMINO-4-[2-(4-METHOXYPHENYL)ETHYL]-1,7-DIHYDRO-8H-IMIDAZO[4,5-G]QUINAZOLIN-8-ONE",,SmallMoleculeDrug,,,5326930,99444175,,,E89,,,,"",,,,,,4484213,,
DB07705,"1-[(2S)-2-[(4-CHLOROBENZYL)OXY]-2-(2,4-DICHLOROPHENYL)ETHYL]-1H-IMIDAZOLE",,SmallMoleculeDrug,,,12773795,99444176,,,ECN,,,,"",,,,,,,,
DB07706,"2,3,17BETA-TRIHYDROXY-1,3,5(10)-ESTRATRIENE",,SmallMoleculeDrug,,,247304,99444177,28744,,ECS,,,,"",,,,,,216475,,
DB07707,"(9BETA,11ALPHA,13ALPHA,14BETA,17ALPHA)-11-(METHOXYMETHYL)ESTRA-1(10),2,4-TRIENE-3,17-DIOL",,SmallMoleculeDrug,,,23728517,99444178,,,EED,,,,"",,,,,,21169213,,
DB07708,3-CHLORO-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,,SmallMoleculeDrug,,,11368987,99444179,,,EES,,,,"",,,,,,9543904,,
DB07710,PHENYLALANYLAMINODI(ETHYLOXY)ETHYL BENZENESULFONAMIDEAMINOCARBONYLBENZENESULFONAMIDE,,SmallMoleculeDrug,,,444849,99444181,,,EG3,,,,"",,,,,,392658,,
DB07711,"(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol",,SmallMoleculeDrug,,,149790,99444182,,,EH9,,,,"",,,,,,132030,,
DB07712,3-ETHYL-2-(4-HYDROXYPHENYL)-2H-INDAZOL-5-OL,,SmallMoleculeDrug,,,11149479,99444183,,,EI1,,,,"",,,,,,9324587,,
DB07713,"(1S)-1-{[(4'-METHOXY-1,1'-BIPHENYL-4-YL)SULFONYL]AMINO}-2-METHYLPROPYLPHOSPHONIC ACID",,SmallMoleculeDrug,,,6540261,99444184,,,EIN,,,,"",,,,,,5022660,,
DB07714,"6-(3-METHYL-1,4-DIOXO-1,4-DIHYDRONAPHTHALEN-2-YL)HEXANOIC ACID",,SmallMoleculeDrug,,,10708341,99444185,,,ELI,,,,"",,,,,,8883682,,
DB07715,"3-METHYL-1,6,8-TRIHYDROXYANTHRAQUINONE",,SmallMoleculeDrug,,,3220,99444186,42223,,EMO,,,,"",,,,,,3107,,
DB07716,"(4Z)-2,8:7,12:11,15:14,18:17,22-PENTAANHYDRO-4,5,6,9,10,13,19,20,21-NONADEOXY-D-ARABINO-D-ALLO-D-ALLO-DOCOSA-4,9,20-TRIENITOL",,SmallMoleculeDrug,,,45480632,99444187,,,ENE,,,,"",,,,,,,,
DB07717,"(5S,8R,9S,10S,13R,14S,17S)-13-{2-[(3,5-DIFLUOROBENZYL)OXY]ETHYL}-17-HYDROXY-10-METHYLHEXADECAHYDRO-3H-CYCLOPENTA[A]PHENANTHREN-3-ONE",,SmallMoleculeDrug,,,16750073,99444188,,,ENM,,,,"",,,,,,20581191,,
DB07718,3-(4-HYDROXY-PHENYL)PYRUVIC ACID,,SmallMoleculeDrug,,,979,99444189,15999,,ENO,,,,"",,,,,,954,,
DB07719,"3(R)-METHYLCARBAMOYL-7-SULFOAMINO-3,4-DIHYDRO-1H-ISOQUINOLINE-2-CARBOXYLIC ACID TERT-BUTYL ESTER",,SmallMoleculeDrug,,,5327152,99444190,,,ENT,,,,"",,,,,,4484397,,
DB07720,EPIBATIDINE,,SmallMoleculeDrug,,,854023,99444191,,,EPJ,,,,"",,,,,,10399316,,
DB07721,DIETHYL 4-METHOXYPHENYL PHOSPHATE,,SmallMoleculeDrug,,,11207678,99444192,,,EPL,,,,"",,,,,,9382740,,
DB07722,3-(4-NITRO-PHENOXY)-PROPAN-1-OL,,SmallMoleculeDrug,,,4474777,99444193,,,EPN,,,,"",,,,,,3672988,,
DB07723,3-(5-methoxy-1H-indol-3-yl)propanoic acid,,SmallMoleculeDrug,,,181137,99444194,,,ET0,,,,"",,,,,,157592,,
DB07724,3-{5-methoxy-1-[(4-methoxyphenyl)sulfonyl]-1H-indol-3-yl}propanoic acid,,SmallMoleculeDrug,,,11395145,99444195,,,ET1,,,,"",,,,,,9570046,,
DB07726,"2-tert-butylbenzene-1,4-diol",,SmallMoleculeDrug,,,16043,99444197,,,EYK,,,,"",,,,,,15235,,
DB07728,"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",,SmallMoleculeDrug,,,11992146,99444199,,,F10,,,,"",,,,,,10164613,,
DB07729,3-fluoro-N-[3-(1H-tetrazol-5-yl)phenyl]benzamide,,SmallMoleculeDrug,,,6470990,99444200,,,F13,,,,"",,,,,,4973218,,
DB07730,"5-(3-HYDROXYPHENYL)ISOTHIAZOL-3(2H)-ONE 1,1-DIOXIDE",,SmallMoleculeDrug,,,10062718,99444201,,,F16,,,,"",,,,,,8238261,,
DB07731,"4-[(E)-(3,5-DIAMINO-1H-PYRAZOL-4-YL)DIAZENYL]PHENOL",,SmallMoleculeDrug,,,9859248,99444202,,,F18,,,,"",,,,,,21396024,,
DB07732,2-[(2-NAPHTHYLSULFONYL)AMINO]ETHYL DIHYDROGEN PHOSPHATE,,SmallMoleculeDrug,,,11473003,99444203,,,F19,,,,"",,,,,,9647833,,
DB07733,"1-METHYL-3-TRIFLUOROMETHYL-1H-THIENO[2,3-C]PYRAZOLE-5-CARBOXYLIC ACID (2-MERCAPTO-ETHYL)-AMIDE",,SmallMoleculeDrug,,,6852193,99444204,,,F1G,,,,"",,,,,,5254647,,
DB07734,N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide,,SmallMoleculeDrug,,,25134249,99444205,,,F1H,,,,"",,,,,,,,
DB07735,"N-[1-(2,6-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",,SmallMoleculeDrug,,,25134250,99444206,,,F1I,,,,"",,,,,,,,
DB07736,(2S)-4-(4-fluorobenzyl)-N-(2-sulfanylethyl)piperazine-2-carboxamide,,SmallMoleculeDrug,,,25134251,99444207,,,F1J,,,,"",,,,,,,,
DB07737,(2S)-4-(4-fluorobenzyl)-N-(3-sulfanylpropyl)piperazine-2-carboxamide,,SmallMoleculeDrug,,,25134252,99444208,,,F1K,,,,"",,,,,,,,
DB07738,"N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",,SmallMoleculeDrug,,,25134253,99444209,,,F1L,,,,"",,,,,,,,
DB07739,"(3R)-3-(FLUOROMETHYL)-7-(THIOMORPHOLIN-4-YLSULFONYL)-1,2,3,4-TETRAHYDROISOQUINOLINE",,SmallMoleculeDrug,,,11485425,99444210,,,F21,,,,"",,,,,,9660244,,
DB07740,"(3R,5S,7R,12S,13R)-13-FORMYL-12,14-DIHYDROXY-3,5,7-TRIMETHYLTETRADECANOIC ACID",,SmallMoleculeDrug,,,10062720,99444211,,,F24,,,,"",,,,,,8238263,,
DB07741,"4-(1R,3AS,4R,8AS,8BR)-[1-DIFLUOROMETHYL-2-(4-FLUOROBENZYL)-3-OXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZAMIDINE",,SmallMoleculeDrug,,,46937090,99444212,,,F25,,,,"",,,,,,,,
DB07742,"N-(2,3-DIFLUORO-BENZYL)-4-SULFAMOYL-BENZAMIDE",,SmallMoleculeDrug,,,1700,99444213,,,F2B,,,,"",,,,,,1637,,
DB07743,"S-[5-(TRIFLUOROMETHYL)-4H-1,2,4-TRIAZOL-3-YL] 5-(PHENYLETHYNYL)FURAN-2-CARBOTHIOATE",,SmallMoleculeDrug,,,2822496,99444214,42403,,F3F,,,,"",,,,,,2100712,,
DB07744,3-[2-(2-BENZYLOXYCARBONYLAMINO-3-METHYL-BUTYRYLAMINO)-PROPIONYLAMINO]-4-OXO-PENTANOIC ACID,,SmallMoleculeDrug,,,11840941,99444215,,,F3G,,,,"",,,,,,10015446,,
DB07745,2-{[4-(TRIFLUOROMETHOXY)BENZOYL]AMINO}ETHYL DIHYDROGEN PHOSPHATE,,SmallMoleculeDrug,,,16122525,99444216,,,F6F,,,,"",,,,,,17279444,,
DB07746,3-ETHYL-6-{[(4-FLUOROPHENYL)SULFONYL]AMINO}-2-METHYLBENZOIC ACID,,SmallMoleculeDrug,,,23647763,99444217,,,F77,,,,"",,,,,,22377130,,
DB07747,"(3R)-N-(4-CHLOROPHENYL)-3-(HYDROXYMETHYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",,SmallMoleculeDrug,,,9549217,99444218,,,F83,,,,"",,,,,,7828137,,
DB07748,2-({[4-(TRIFLUOROMETHOXY)PHENYL]SULFONYL}AMINO)ETHYL DIHYDROGEN PHOSPHATE,,SmallMoleculeDrug,,,16122526,99444219,,,F9F,,,,"",,,,,,17279445,,
DB07749,2-ACETYLAMINO-4-METHYL-PENTANOIC ACID (1-FORMYL-2-PHENYL-ETHYL)-AMIDE,,SmallMoleculeDrug,,,5288190,99444220,,,FAF,,,,"",,,,,,4450402,,
DB07750,"(2R)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL",,SmallMoleculeDrug,,,445952,99444221,,,FAL,,,,"",,,,,,393432,,
DB07751,"(2S)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL",,SmallMoleculeDrug,,,445950,99444222,,,FAP,,,,"",,,,,,393430,,
DB07753,"3',5'-DIFLUOROBIPHENYL-4-CARBOXYLIC ACID",,SmallMoleculeDrug,,,5288193,99444224,,,FBC,,,,"",,,,,,4450405,,
DB07754,N-({(1R)-1-carboxy-2-[(4-fluorobenzyl)sulfanyl]ethyl}carbamoyl)-L-glutamic acid,,SmallMoleculeDrug,,,25113157,99444225,,,FBD,,,,"",,,,,,,,
DB07755,"(2S)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL",,SmallMoleculeDrug,,,445952,99444226,,,FBL,,,,"",,,,,,393433,,
DB07756,"1-[3-({[(4-AMINO-5-FLUORO-2-METHYLQUINOLIN-3-YL)METHYL]THIO}METHYL)PHENYL]-2,2,2-TRIFLUOROETHANE-1,1-DIOL",,SmallMoleculeDrug,,,1723,99444227,,,FBQ,,,,"",,,,,,1660,,
DB07757,"(9aS)-4-bromo-9a-butyl-7-hydroxy-1,2,9,9a-tetrahydro-3H-fluoren-3-one",,SmallMoleculeDrug,,,11987846,99444228,,,FBR,,,,"",,,,,,10160319,,
DB07758,"5-(2,5-DICHLOROPHENYL)-2-FUROIC ACID",,SmallMoleculeDrug,,,736259,99444229,,,FC2,,,,"",,,,,,643389,,
DB07759,5-[2-(TRIFLUOROMETHYL)PHENYL]-2-FUROIC ACID,,SmallMoleculeDrug,,,647499,99444230,,,FC3,,,,"",,,,,,562347,,
DB07760,"3-[(1E,7E)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid",,SmallMoleculeDrug,,,25210531,99444231,,,FCF,,,,"",,,,,,24604853,,
DB07761,"(2R)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL",,SmallMoleculeDrug,,,445950,99444232,,,FCP,,,,"",,,,,,393431,,
DB07762,4-(N-ACETYLAMINO)-3-[N-(2-ETHYLBUTANOYLAMINO)]BENZOIC ACID,,SmallMoleculeDrug,,,1708,99444233,,,FDI,,,,"",,,,,,1645,,
DB07763,"(5S)-3-ANILINO-5-(2,4-DIFLUOROPHENYL)-5-METHYL-1,3-OXAZOLIDINE-2,4-DIONE",,SmallMoleculeDrug,,,9547935,99444234,,,FDN,,,,"",,,,,,7826870,,
DB07764,FLUORESCIN,,SmallMoleculeDrug,,,68205,99444235,42492,,FDS,,,,"",,,,,,61512,,
DB07765,"METHYL 1-(4-{[(2,4-DIAMINOPTERIDIN-6-YL)METHYL](METHYL)AMINO}BENZOYL)PIPERIDINE-4-CARBOXYLATE",,SmallMoleculeDrug,,,23629645,99444236,,,FE1,,,,"",,,,,,21376082,,
DB07766,"(2Z,3E)-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE 3-{O-[(3R)-3,4-DIHYDROXYBUTYL]OXIME}",,SmallMoleculeDrug,,,24880018,99444237,,,FEF,,,,"",,,,,,,,
DB07767,3-(4-HYDROXY-3-METHOXYPHENYL)-2-PROPENOIC ACID,,SmallMoleculeDrug,,,445858,99444238,,,FER,,,,"",,,,,,393368,,
DB07768,"(10ALPHA,13ALPHA,14BETA,17ALPHA)-17-HYDROXYANDROST-4-EN-3-ONE",,SmallMoleculeDrug,,,10204,99444239,,,FFA,,,,"",,,,,,9789,,
DB07769,S-3-(4-FLUOROPHENOXY)-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE,,SmallMoleculeDrug,,,5288215,99444240,,,FHM,,,,"",,,,,,4450421,,
DB07770,5-(4-FLUOROPHENYL)-3-{[(4-METHYLPHENYL)SULFONYL]AMINO}THIOPHENE-2-CARBOXYLIC ACID,,SmallMoleculeDrug,,,9543495,99444241,,,FIH,,,,"",,,,,,7822447,,
DB07771,"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID",,SmallMoleculeDrug,,,445015,99444242,,,FII,,,,"",,,,,,392777,,
DB07772,"(1R)-1-{[(4'-METHOXY-1,1'-BIPHENYL-4-YL)SULFONYL]AMINO}-2-METHYLPROPYLPHOSPHONIC ACID",,SmallMoleculeDrug,,,6540261,99444243,,,FIN,,,,"",,,,,,5254604,,
DB07773,5-FLUOROINDOLE PROPANOL PHOSPHATE,,SmallMoleculeDrug,,,1819,99444244,,,FIP,,,,"",,,,,,1753,,
DB07775,"3',5'-DIBROMO-2',4,4',6'-TETRAHYDROXY AURONE",,SmallMoleculeDrug,,,5288217,99444246,,,FL9,,,,"",,,,,,4450423,,
DB07776,2-PHENYL-4H-CHROMEN-4-ONE,,SmallMoleculeDrug,,,10680,99444247,42491,,FLN,,,,"",,,,,,10230,,
DB07778,FAMOXADONE,,SmallMoleculeDrug,,,446845,99444249,59340,,FMX,,,,"",,,,,,394094,,
DB07779,N-({(2S)-1-[(3R)-3-AMINO-4-(2-FLUOROPHENYL)BUTANOYL]PYRROLIDIN-2-YL}METHYL)BENZAMIDE,,SmallMoleculeDrug,,,5494422,99444250,,,FPB,,,,"",,,,,,4591871,,
DB07780,FARNESYL DIPHOSPHATE,,SmallMoleculeDrug,,,445713,99444251,50277,,FPP,,,,"",,,,,,393270,,
DB07781,N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-NITRILOMETHYL-PYRIDYL]-THIOUREA,,SmallMoleculeDrug,,,3000505,99444252,,,FPT,,,,"",,,,,,2272097,,
DB07782,4-AMINO-2-TRIFLUOROMETHYL-5-HYDROXYMETHYLPYRIMIDINE PYROPHOSPHATE,,SmallMoleculeDrug,,,1722,99444253,,,FQP,,,,"",,,,,,1659,,
DB07783,1-((1R)-1-(HYDROXYMETHYL)-3-{6-[(3-PHENYLPROPANOYL)AMINO]-1H-INDOL-1-YL}PROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE,,SmallMoleculeDrug,,,448903,99444254,,,FR4,,,,"",,,,,,395565,,
DB07784,"[4-(4-ACETYLAMINO-PHENYL)-3,5-DIOXO-4-AZA-TRICYCLO[5.2.2.0 2,6]UNDEC-1-YLCARBAMOYLOXY]-ACETIC ACID",,SmallMoleculeDrug,,,444144,99444255,,,FRA,,,,"",,,,,,,,
DB07785,"1-{(1R,2S)-2-HYDROXY-1-[2-(2-NAPHTHYLOXY)ETHYL]PROPYL}-1H-IMIDAZONE-4-CARBOXAMIDE",,SmallMoleculeDrug,,,449015,99444256,,,FRC,,,,"",,,,,,395651,,
DB07786,"1-((1R,2S)-1-{2-[2-(4-CHLOROPHENYL)-1,3-BENZOXAZOL-7-YL]ETHYL}-2-HYDROXYPROPYL)-1H-IMIDAZOLE-4-CARBOXAMIDE",,SmallMoleculeDrug,,,46937091,99444257,,,FRL,,,,"",,,,,,,,
DB07787,"5-FLUORO-1-[4-(4-PHENYL-3,6-DIHYDROPYRIDIN-1(2H)-YL)BUTYL]QUINAZOLINE-2,4(1H,3H)-DIONE",,SmallMoleculeDrug,,,448890,99444258,,,FRQ,,,,"",,,,,,395554,,
DB07788,"(3R,5Z,8S,9S,11E)-8,9,16-TRIHYDROXY-14-METHOXY-3-METHYL-3,4,9,10-TETRAHYDRO-1H-2-BENZOXACYCLOTETRADECINE-1,7(8H)-DIONE",,SmallMoleculeDrug,,,46937092,99444259,,,FRR,,,,"",,,,,,,,
DB07789,"1-[5-methyl-2-(trifluoromethyl)furan-3-yl]-3-[(2Z)-5-(2-{[6-(1H-1,2,4-triazol-3-ylamino)pyrimidin-4-yl]amino}ethyl)-1,3-thiazol-2(3H)-ylidene]urea",,SmallMoleculeDrug,,,24875313,99444260,,,FRS,,,,"",,,,,,24670730,,
DB07790,N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE,,SmallMoleculeDrug,,,24963033,99444261,,,FRT,,,,"",,,,,,24698537,,
DB07791,4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE,,SmallMoleculeDrug,,,24901723,99444262,,,FRV,,,,"",,,,,,,,
DB07792,"(S)-2-CHLORO-N-(1-(2-(2-HYDROXYETHYLAMINO)-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL)-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",,SmallMoleculeDrug,,,11987874,99444263,,,FRX,,,,"",,,,,,10160347,,
DB07793,"(2S)-N-[(3S)-1-(2-AMINO-2-OXOETHYL)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-2-CHLORO-2H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",,SmallMoleculeDrug,,,46937093,99444264,,,FRY,,,,"",,,,,,,,
DB07794,"5-(2-PHENYLPYRAZOLO[1,5-A]PYRIDIN-3-YL)-1H-PYRAZOLO[3,4-C]PYRIDAZIN-3-AMINE",,SmallMoleculeDrug,,,11493598,99444265,,,FRZ,,,,"",,,,,,9668404,,
DB07795,"3,7,3',4'-TETRAHYDROXYFLAVONE",,SmallMoleculeDrug,,,5281614,99444266,42567,,FSE,,,,"",,,,,,4444933,,
DB07796,"(3ASR,4RS,8ASR,8BRS)-4-(2-(4-FLUOROBENZYL)-1,3-DIOXODEACAHYDROPYRROLO[3,4-A] PYRROLIZIN-4-YL)BENZAMIDINE",,SmallMoleculeDrug,,,5288257,99444267,,,FSN,,,,"",,,,,,4450457,,
DB07797,N-[[3-FLUORO-4-ETHOXY-PYRID-2-YL]ETHYL]-N'-[5-CHLORO-PYRIDYL]-THIOUREA,,SmallMoleculeDrug,,,3000541,99444268,,,FTC,,,,"",,,,,,2272113,,
DB07798,"(3R)-3-(FLUOROMETHYL)-N-(3,3,3-TRIFLUOROPROPYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",,SmallMoleculeDrug,,,11349402,99444269,,,FTS,,,,"",,,,,,9524339,,
